"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","CBD_COMMUTERS","CBD_DEPENDENCY_RATE","PT_SHARE","WFH_SHARE","MIXED_SHARE","TOTAL_COMMUTERS","HAS_BASELINE_2016","CBD_GROWTH_RATE_16_21","BUS_CANDIDATE_SCORE"
2021,125011709,"Silverwater - Newington",701,0.1925295248558088437242515792364734962922,0.0332634102487264009589451603236439916092,0.512136649685346119268804315253221456398,0.003895714713814803715912496254120467485766,3337,0,0,0.276200860773063154431158634461976524358
2021,122021421,"Bayview - Elanora Heights",578,0.1195202646815550041356492969396195202647,0.012027115678985348786354690575114804286,0.4915810190247102558495517165974196369998,0.004810846271594139514541876230045921714411,4573,1,-0.003448275862068965517241379310344827586207,0.2759963406403545372761377169513400511242
2021,127021509,"Bonnyrigg Heights - Bonnyrigg",532,0.096868171886380189366351056081573197378,0.029027576197387518142235123367198838897,0.2842629069044163383786025295459257723409,0.011818370308936346672195728799502384408,4823,1,-0.082758620689655172413793103448275862069,0.2759567984355392590188983298589237827478
2021,120031576,"Strathfield South",414,0.2489476849067949488875526157546602525556,0.0598684210526315789473684210526315789474,0.4736842105263157894736842105263157894737,0.0118421052631578947368421052631578947368,1520,1,0.0697674418604651162790697674418604651163,0.2756850963976818572191753957681045733955
2021,102011042,"Woy Woy - Blackwall",561,0.1086577571179546775130737943056362579895,0.0609652836579170194750211685012701100762,0.3545723962743437764606265876375952582557,0.00825571549534292972057578323454699407282,4724,1,-0.0226480836236933797909407665505226480836,0.2755973759771878763087381558978833430644
2021,119011356,"Condell Park",456,0.1195908733280881195908733280881195908733,0.02985524728588661037394451145958986731,0.3247889022919179734620024125452352231604,0.008745476477683956574185765983112183353438,3316,1,-0.044025157232704402515723270440251572327,0.2755268549198547925624944835038146038642
2021,122031692,"Belrose",634,0.1672823218997361477572559366754617414248,0.0165842304335176025603724178062263601978,0.5202211230724469013674716322374163514693,0.002909514111143439045679371544951993017166,3437,0,0,0.2754107967644637551630246953659051213249
2021,102021047,"Chittaway Bay - Tumbi Umbi",219,0.0309409437694263916360553828765187906188,0.008846761453396524486571879936808846761453,0.2772511848341232227488151658767772511848,0.003633491311216429699842022116903633491311,6330,1,-0.0309734513274336283185840707964601769912,0.2751954467992060333480998404209091577655
2021,118021654,"South Coogee",759,0.3415841584158415841584158415841584158416,0.0340632603406326034063260340632603406326,0.5484184914841849148418491484184914841849,0.0024330900243309002433090024330900243309,2055,0,0,0.2750528961836781331074995631191945262196
2021,126021722,"Denistone",728,0.2339331619537275064267352185089974293059,0.0391681109185441941074523396880415944541,0.5268630849220103986135181975736568457539,0.005892547660311958405545927209705372616984,2885,0,0,0.2750441018945892489376786754319537761688
2021,127031522,"Casula",652,0.1089936476094951521230357739886325643597,0.0344827586206896551724137931034482758621,0.3526203000194817845314630820183128774596,0.008377167348529125267874537307617377751802,5133,1,-0.0777934936350777934936350777934936350778,0.2744440010187197766488627909988334442524
2021,124031459,"Emu Plains - Leonay",462,0.071461716937354988399071925754060324826,0.0156223175965665236051502145922746781116,0.380944206008583690987124463519313304721,0.005321888412017167381974248927038626609442,5825,1,-0.0375,0.2740088367892500765480489783799443080726
2021,107041145,"Corrimal - Tarrawanna - Bellambi",302,0.0457506438418421451295258294197848810786,0.018845500848896434634974533106960950764,0.3066213921901528013582342954159592529711,0.006281833616298811544991511035653650254669,5890,1,-0.0412698412698412698412698412698412698413,0.2724517434344567790761052036407286208775
2021,116031314,"Glendenning - Dean Park",264,0.0711398544866612772837510105092966855295,0.0389044506691565515094926859632741985683,0.2757547463429816370992841581076875194522,0.0155617802676626206037970743853096794273,3213,1,-0.032967032967032967032967032967032967033,0.2722895678470702138588702294174874751664
2021,125041719,"Rosehill - Harris Park",765,0.1813655761024182076813655761024182076814,0.1541034216619500900437355286853614612812,0.35014149729868793413943915616156418832,0.0128633907898121944944687419603807563674,3887,0,0,0.2722038470777361000757589755908276206138
2021,102021048,"Gorokan - Kanwal - Charmhaven",186,0.0234878141179441848718272509155196363177,0.015399830460582085334840350381463690308,0.1941226335122916077988132240745973438825,0.006640293868324385419610059338796270132806,7078,1,-0.0746268656716417910447761194029850746269,0.2721822903690912432980708743161071273873
2021,119011354,"Bass Hill - Georges Hall",676,0.1023467070401211203633610900832702498107,0.0243607463718037318590186592950932964755,0.3567726330338631651693158258465791292329,0.007601935038009675190048375950241879751209,5788,1,-0.1034482758620689655172413793103448275862,0.2719977051435031910367900198090960895861
2021,116021562,"Acacia Gardens",238,0.126730564430244941427050053248136315229,0.0294825511432009626955475330926594464501,0.4867629362214199759326113116726835138387,0.007220216606498194945848375451263537906137,1662,1,0.0720720720720720720720720720720720720721,0.271997694198819636858540696806457318307
2021,115011557,"Castle Hill - West",385,0.1477359938603223330775134305448963929394,0.0242399342645850451930977814297452752671,0.5472473294987674609695973705834018077239,0.005341002465078060805258833196384552177486,2434,1,0.0606060606060606060606060606060606060606,0.2715788692884428668483961710612502668591
2021,127011726,"Cobbitty - Bringelly",137,0.062585655550479671082686158063042485153,0.0095,0.3395,0.0055,2000,0,0,0.2712817919769397069421090559692529425895
2021,119011361,"Yagoona - Birrong",835,0.1233564780617521051854040478652681341409,0.0543889845094664371772805507745266781411,0.3339070567986230636833046471600688468158,0.006540447504302925989672977624784853700516,5810,1,-0.1283924843423799582463465553235908141962,0.2708223467654881618660651471139007085146
2021,119021663,"Kingsgrove - North",502,0.2150814053127677806341045415595544130249,0.0440464666021297192642787996127783155857,0.4574056147144240077444336882865440464666,0.0096805421103581800580832526621490803485,2066,0,0,0.2705354225755450856773321607235083233362
2021,124031457,"Cambridge Park",371,0.0531594784353059177532597793380140421264,0.0261660978384527872582480091012514220705,0.2732000650089387290752478465789045993824,0.005688282138794084186575654152445961319681,6153,1,-0.0771144278606965174129353233830845771144,0.2704164014158172167339943607173689925663
2021,102011038,"Saratoga - Davistown",125,0.0415973377703826955074875207986688851913,0.008633093525179856115107913669064748201439,0.3442446043165467625899280575539568345324,0.005035971223021582733812949640287769784173,2780,1,0,0.2703578026361039441327072860088100550067
2021,127021511,"Cabramatta - Lansvale",659,0.091616849715000695120255804254135965522,0.0765443862156582499602985548673971732571,0.1988248372240749563284103541368905828172,0.0114340161981896141019533111005240590758,6297,1,-0.1374345549738219895287958115183246073298,0.2701249903369115264550819033224138029426
2021,127021520,"St Johns Park - Wakeley",402,0.1175438596491228070175438596491228070175,0.0209836065573770491803278688524590163934,0.3262295081967213114754098360655737704918,0.008852459016393442622950819672131147540984,3050,1,-0.0672853828306264501160092807424593967517,0.2699214926403501788812373290229836092436
2021,123031447,"Picton - Tahmoor - Buxton",286,0.033516934255244345482245400210945740068,0.00733024691358024691358024691358024691358,0.2547582304526748971193415637860082304527,0.003600823045267489711934156378600823045267,7776,1,-0.0862619808306709265175718849840255591054,0.269905904990735712058015621253507014702
2021,119021366,"Punchbowl",900,0.1467471058209685308984183923039295613892,0.0591347062157566597392782920838843755904,0.2879274513508407330436425467598715284338,0.0111467976572832042320045342905724541848,5293,1,-0.1727941176470588235294117647058823529412,0.2691742193416266705227489200398441069457
2021,125031483,"Guildford - South Granville",577,0.1111539202465806203043729531882103640917,0.0577474101829402689001542869737712144589,0.2988759091910954375137756226581441481155,0.0112409080890456248622437734185585188451,4537,1,-0.0927672955974842767295597484276729559748,0.2688539526803831819125311999246500327244
2021,124051470,"St Clair",546,0.061039686975964225824482951369480156512,0.0206905305915206905305915206905305915207,0.291952272150291952272150291952272150292,0.007108403148007108403148007108403148007108,7878,1,-0.125,0.2686085903348183263419562451819749132474
2021,125031716,"South Wentworthville",301,0.1185506104765655769988184324537219377708,0.0422535211267605633802816901408450704225,0.3839164016356201726487960018173557473876,0.004543389368468877782825988187187641980918,2201,0,0,0.2680727199863185373232942945266618813561
2021,128021534,"Illawong - Alfords Point",771,0.1542308461692338467693538707741548309662,0.012418300653594771241830065359477124183,0.4520697167755991285403050108932461873638,0.00849673202614379084967320261437908496732,4590,1,-0.1137931034482758620689655172413793103448,0.2674410164289176684181651636175917746539
2021,116011303,"Blacktown (East) - Kings Park",782,0.1072849499245438331732747976402798737824,0.1034269836369249768447051559123186168571,0.3136770608212411238036430997221364618709,0.0138931769064526088298857672121025007718,6478,1,-0.0980392156862745098039215686274509803922,0.2672974325173619141563243362056835684182
2021,102021054,"Toukley - Norah Head",73,0.0220610456331217890601390148080991236023,0.0102074415541652946987158379980243661508,0.2390516957523872242344418834376028975963,0.004939084622983207112281857095818241685874,3037,1,-0.0641025641025641025641025641025641025641,0.2652338239916012999065630985935539487611
2021,127011593,"Cecil Hills",254,0.0875560151671837297483626335746294381248,0.009478672985781990521327014218009478672986,0.3759873617693522906793048973143759873618,0.004344391785150078988941548183254344391785,2532,1,-0.0415094339622641509433962264150943396226,0.2648408200217711750876226681733345714434
2021,124031460,"Glenmore Park - Regentville",661,0.0608487526465985455214949829697137070791,0.0119896640826873385012919896640826873385,0.3512144702842377260981912144702842377261,0.005891472868217054263565891472868217054264,9675,1,-0.1536491677336747759282970550576184379001,0.2640958791269294974396275857316568228971
2021,127021513,"Canley Vale - Canley Heights",684,0.1005734450816056462284958094397882664314,0.055,0.2526666666666666666666666666666666666667,0.0121666666666666666666666666666666666667,6000,1,-0.1688942891859052247873633049817739975699,0.2640320597703135502863418958136379941444
2021,116031317,"Mount Druitt - Whalan",616,0.0846037632193380030215629721192143936272,0.0782140107775211701308698999230177059276,0.2428021555042340261739799846035411855273,0.015088529638183217859892224788298691301,6495,1,-0.1360448807854137447405329593267882187938,0.2639709018584346477004360425120168476413
2021,125011582,"Auburn - Central",893,0.146585686145764937623112278397898883782,0.2544904518812629986764983928909056532426,0.2072225373416524862923047835129514085839,0.0158820192853091321610890527509926262053,5289,1,-0.0479744136460554371002132196162046908316,0.2632747286320199212220717758132059780013
2021,123021444,"Rosemeadow - Glen Alpine",667,0.0830014932802389248382279741164758586361,0.0286003177813086812075689729885887620974,0.3013144590495449949443882709807886754297,0.0119890221002455582839809331214791275459,6923,1,-0.1734820322180916976456009913258983890954,0.2626951852002176048727175385445417807188
2021,115031300,"Kurrajong Heights - Ebenezer",324,0.029905851947572457079564334502492154329,0.004390341249251646377968469367391738176013,0.3146078627020554779485132708042306924766,0.005887048493314707643184993015366194372381,10022,1,-0.107438016528925619834710743801652892562,0.2623279448375668569476855933394064736696
2021,119021660,"Campsie - South",703,0.2407534246575342465753424657534246575342,0.2218649517684887459807073954983922829582,0.2893890675241157556270096463022508038585,0.0132636655948553054662379421221864951768,2488,0,0,0.2617881903277456508994796449814743726892
2021,102011034,"Kincumber - Picketts Valley",116,0.0408882622488544236869933027846316531547,0.0101761252446183953033268101761252446184,0.3084148727984344422700587084148727984344,0.005088062622309197651663405088062622309198,2555,1,-0.064516129032258064516129032258064516129,0.260301772282669161715033173388023667759
2021,119031373,"Riverwood",939,0.2375411080192259043764229698962813053377,0.1153284671532846715328467153284671532847,0.3854014598540145985401459854014598540146,0.009635036496350364963503649635036496350365,3425,1,-0.124883504193849021435228331780055917987,0.2594926616893059973088696880609852623261
2021,127011594,"Green Valley",391,0.087257308636465074760098192367775050212,0.0258598396689940522368761313679855184898,0.2989397465735712438582880786139125937419,0.006982156710628394103956555469356089992242,3867,1,-0.1252796420581655480984340044742729306488,0.2593608750550141264492175276994131017862
2021,127021519,"Smithfield - Wetherill Park",467,0.0839626033800791082344480402732829917296,0.0217118997912317327766179540709812108559,0.2985386221294363256784968684759916492693,0.008977035490605427974947807933194154488518,4790,1,-0.1524500907441016333938294010889292196007,0.2586471866832899679588032808527244723817
2021,102021057,"Wyong",130,0.0403601366035392735175411362930766842595,0.0394423665419925195511730703842230533832,0.2325739544372662359741584495069704182251,0.003400204012240734444066643998639918395104,2941,1,-0.0845070422535211267605633802816901408451,0.258538239234906851259637524031333818738
2021,123021438,"Claymore - Eagle Vale - Raby",620,0.0752701226174578123103071506616486584922,0.0269456786584491901963594668195499498352,0.287802780564712627203669198796044145048,0.009889637379962734699727676651856098609718,6977,1,-0.1979301423027166882276843467011642949547,0.2570197333557343044378453675700283055624
2021,125031480,"Fairfield - East",407,0.1023384460648730198642192607493085240131,0.0617945823927765237020316027088036117381,0.2683408577878103837471783295711060948081,0.007618510158013544018058690744920993227991,3544,1,-0.1228448275862068965517241379310344827586,0.2565530900632269949357411637520850215552
2021,124051469,"Erskine Park",208,0.0659062103929024081115335868187579214195,0.015482054890921885995777621393384940183,0.3089373680506685432793807178043631245602,0.003166783954961294862772695285010555946517,2842,1,-0.0995670995670995670995670995670995670996,0.2564059043572443936192606451005270537888
2021,116031316,"Lethbridge Park - Tregear",439,0.0653955012661999106211827796812155519142,0.042631140716069941715237302248126561199,0.255287260616153205661948376353039134055,0.0128226477935054121565362198168193172356,6005,1,-0.1622137404580152671755725190839694656489,0.2558751221754476047660842330033313808082
2021,115011554,"Castle Hill - East",364,0.1795757276763690182535767143561914158855,0.0237843551797040169133192389006342494715,0.5845665961945031712473572938689217758985,0.011627906976744186046511627906976744186,1892,1,0,0.2554366489445172639872347708266572681211
2021,102011035,"Narara",210,0.0636749545178896300788356579745300181928,0.0190088255261371350984385607603530210455,0.3194161575016972165648336727766463000679,0.005770536320434487440597420230821452817379,2946,1,-0.0987124463519313304721030042918454935622,0.255180061719087321986919899352080863038
2021,124041468,"Yarramundi - Londonderry",90,0.0310988251554941257774706288873531444368,0.006620080912100036778227289444648767929386,0.2655388010297903641044501655020228025009,0.002574475910261125413755057006252298639206,2719,1,-0.1089108910891089108910891089108910891089,0.2549211780361598386028322827437877142138
2021,127021516,"Fairfield - West",486,0.0916462379785027343013388647935131057892,0.036980968858131487889273356401384083045,0.2644896193771626297577854671280276816609,0.009948096885813148788927335640138408304498,4624,1,-0.1790540540540540540540540540540540540541,0.2546873898895425243455801003882762196861
2021,127021517,"Greenfield Park - Prairiewood",248,0.0962732919254658385093167701863354037267,0.0225326723749436683190626408292023433979,0.3231185218566922036953582694907616043263,0.00630914826498422712933753943217665615142,2219,1,-0.117437722419928825622775800711743772242,0.2522394684284316913042495516813882657201
2021,123031445,"Bargo",59,0.0229126213592233009708737864077669902913,0.0092011710581346716854872438310330405688,0.2279381012128816394813885403596821413634,0,2391,1,-0.1323529411764705882352941176470588235294,0.2517298617868232126048175328084566510935
2021,102011036,"Niagara Park - Lisarow",206,0.0557510148849797023004059539918809201624,0.0174504584442472641230405205560485063591,0.3336291038154392191659272404614019520852,0.002366163856847086660751257024548950014789,3381,1,-0.1082251082251082251082251082251082251082,0.2516353017742812190497582213720987270283
2021,123011433,"Camden - Ellis Lane",293,0.0506745070909719820131442407471463161536,0.008153756552125800815375655212580081537566,0.3451756940399922345175694039992234517569,0.005241700640652300524170064065230052417006,5151,1,-0.1382352941176470588235294117647058823529,0.2508051777468656984249809022388158189574
2021,127021515,"Fairfield",472,0.1137075403517224765116839315827511443026,0.0739397321428571428571428571428571428571,0.2689732142857142857142857142857142857143,0.0122767857142857142857142857142857142857,3584,1,-0.1571428571428571428571428571428571428571,0.2507897941259737140111869874060601901103
2021,123031448,"The Oaks - Oakdale",126,0.0295913574448097698449976514795678722405,0.002202104232933692194763885490579887448006,0.2801565940787863958894054318571079031074,0.002936138977244922926351847320773183264008,4087,1,-0.136986301369863013698630136986301369863,0.2504936002969828843330869396212521069643
2021,102021045,"Blue Haven - San Remo",72,0.0163897109037104484407011154108809469611,0.0101086681829668941117007834217841799343,0.1703310588829921657821582006570634318928,0.005307050796057619408642911296436694465504,3957,1,-0.1724137931034482758620689655172413793103,0.2504521508927071529725065798877104032144
2021,125011584,"Auburn - South",328,0.1359867330016583747927031509121061359867,0.0471920717319490325625294950448324681454,0.3010854176498348277489381783860311467673,0.0141576215195847097687588485134497404436,2119,1,-0.1368421052631578947368421052631578947368,0.2502582519108457478297849028483333135748
2021,127011504,"Ashcroft - Busby - Miller",207,0.052846566249680878223129946387541485831,0.0469164945411625848332841546178813809383,0.1770433756270286220123930362938920035409,0.0177043375627028622012393036293892003541,3389,1,-0.172,0.2502275486665503766654874643182607363113
2021,128021609,"Woronora Heights",278,0.148663101604278074866310160427807486631,0.0196645459803354540196645459803354540197,0.4337767495662232504337767495662232504338,0.001735106998264893001735106998264893001735,1729,1,-0.0855263157894736842105263157894736842105,0.2491134164519375083618986674728358989456
2021,123021441,"Leumeah - Minto Heights",590,0.0899801738599969498246149153576330639012,0.0509656652360515021459227467811158798283,0.2979256080114449213161659513590844062947,0.0105507868383404864091559370529327610873,5592,1,-0.2027027027027027027027027027027027027027,0.2488737878452630009107005000730534994678
2021,124041467,"Windsor - Bligh Park",234,0.0337127215098688949719060654084425875234,0.0164167324388318863456985003946329913181,0.2557221783741120757695343330702446724546,0.006471981057616416732438831886345698500395,6335,1,-0.1760563380281690140845070422535211267606,0.2478222590406720892252385318396083926088
2021,116031313,"Bidwill - Hebersham - Emerton",251,0.0500698184719728705366048274486335527628,0.0488909008601177003168854685377999094613,0.1760977818017202354006337709370755998189,0.0108646446355817111815301041195110909914,4418,1,-0.1903225806451612903225806451612903225806,0.2476926015605191555996078926826772442414
2021,107031143,"Warilla",91,0.0128549230117248198898149456137872580873,0.0146134506599622878692646134506599622879,0.1712759270898805782526712759270898805783,0.004556882463859208045254556882463859208045,6364,1,-0.2017543859649122807017543859649122807018,0.2444263754379814407375503245131676045617
2021,127021510,"Bossley Park - Abbotsbury",504,0.076619033140772271207053815749467923381,0.0154364797728885734563520227111426543648,0.359474804826117814052519517388218594748,0.006919801277501774308019872249822569198013,5636,1,-0.2087912087912087912087912087912087912088,0.2441122696431044143248057994667374299732
2021,122031432,"Terrey Hills - Duffys Forest",203,0.1228070175438596491228070175438596491228,0.008997429305912596401028277634961439588689,0.4704370179948586118251928020565552699229,0.00192802056555269922879177377892030848329,1556,1,-0.0855855855855855855855855855855855855856,0.243985079551169484089373900891326714483
2021,102011030,"Calga - Kulnura",85,0.0414028251339503166098392596200681928885,0.006653019447287615148413510747185261003071,0.368986693961105424769703172978505629478,0.007164790174002047082906857727737973387922,1954,1,-0.1145833333333333333333333333333333333333,0.2436541326275003272070824577419326550865
2021,127031599,"Lurnea - Cartwright",210,0.0742574257425742574257425742574257425743,0.0440651052004763795156808257244938467646,0.2191345772131798332671695117109964271536,0.008336641524414450178642318380309646685193,2519,1,-0.1954022988505747126436781609195402298851,0.2411156038337405312727273209552275573078
2021,107031142,"Shellharbour - Oak Flats",64,0.0147601476014760147601476014760147601476,0.0159711488923235445646573930963420917053,0.2112313240597630087583719732096857290057,0.003348789283874291602266872746007212776919,3882,1,-0.2,0.2390922224849985452422242856557665645304
2021,119021573,"Lakemba",817,0.1838433843384338433843384338433843384338,0.1227935533384497313891020721412125863392,0.2542849833717063187515988743924277308775,0.0145817344589409056024558710667689946278,3909,1,-0.2586206896551724137931034482758620689655,0.2389973669856175739676453162181772544062
2021,126021590,"Putney",391,0.1958917835671342685370741482965931863727,0.0246648793565683646112600536193029490617,0.5034852546916890080428954423592493297587,0,1865,1,-0.1252796420581655480984340044742729306488,0.238447100634624648145484351327680333071
2021,125011585,"Berala",497,0.167171207534476959300369996636394214598,0.1011538461538461538461538461538461538462,0.3165384615384615384615384615384615384615,0.01,2600,1,-0.1812191103789126853377265238879736408567,0.2367485743099599932822394288649337738336
2021,102021046,"Budgewoi - Buff Point - Halekulani",59,0.0172212492702860478692352597781669585522,0.0103026400515132002575660012878300064392,0.2227945911139729555698647778493238892466,0.005151320025756600128783000643915003219575,3106,1,-0.2133333333333333333333333333333333333333,0.2363429725692414862748246144952696814923
2021,119021574,"Wiley Park",554,0.1884994896223205171827152092548485879551,0.1094309590131317150815758058097890966972,0.2602467170712296060485475527258257063271,0.0107441305212892956625547154795065658575,2513,1,-0.2358620689655172413793103448275862068966,0.2326065573202586422380440482425363113262
2021,125011587,"Regents Park",228,0.134038800705467372134038800705467372134,0.0863697705802968960863697705802968960864,0.2955465587044534412955465587044534412955,0.008097165991902834008097165991902834008097,1482,1,-0.1709090909090909090909090909090909090909,0.2307529276333655766504041407008649761219
2021,127021514,"Edensor Park",290,0.0864123957091775923718712753277711561383,0.0165372932838339520755990550118123523456,0.3344583192710091123860951738103273709079,0.009787377657779277759028012149848126898414,2963,1,-0.2676767676767676767676767676767676767677,0.224622354035699136120547799815092663579
2021,125011583,"Auburn - North",601,0.15025,0.3465765004226542688081149619611158072697,0.1403212172442941673710904480135249366019,0.0231051000281769512538743307974077204846,3549,1,-0.225515463917525773195876288659793814433,0.2027334040099198894926446829536298467214
2021,127021518,"Horsley Park - Kemps Creek",63,0.0382978723404255319148936170212765957447,0.001993355481727574750830564784053156146179,0.3754152823920265780730897009966777408638,0.003322259136212624584717607973421926910299,1505,1,-0.34375,0.1966686900419212761050322290259947025808
